2/9/2023 17:33,23.97,56.00,1.31

2/9/2023 17:48,23.97,56.00,1.31

2/9/2023 18:03,23.96,56.00,1.31

2/9/2023 18:18,23.96,56.00,1.31

2/9/2023 18:33,23.64,58.00,1.23

2/9/2023 18:48,23.39,58.00,1.21

2/9/2023 19:03,23.67,57.00,1.26

2/9/2023 19:18,23.66,57.00,1.26

2/9/2023 19:33,23.49,58.00,1.22

2/9/2023 19:48,23.27,59.00,1.17

2/9/2023 20:03,23.10,59.00,1.16

2/9/2023 20:18,23.06,59.00,1.16

2/9/2023 20:33,23.03,59.00,1.15

2/9/2023 22:48,22.69,59.00,1.13

2/9/2023 23:03,22.66,59.00,1.13

2/9/2023 23:18,22.62,59.00,1.13

2/9/2023 23:33,22.61,59.00,1.12

2/9/2023 23:48,22.59,59.00,1.12

2/10/2023 00:03,22.52,59.00,1.12

2/10/2023 00:18,22.51,59.00,1.12

2/10/2023 00:33,22.51,59.00,1.12

2/10/2023 00:48,22.45,59.00,1.11

2/10/2023 01:03,22.37,59.00,1.11

2/10/2023 01:18,22.33,59.00,1.11

2/10/2023 01:33,22.25,60.00,1.07

2/10/2023 01:48,22.18,60.00,1.07

2/10/2023 02:03,22.08,60.00,1.06

2/10/2023 02:18,22.14,60.00,1.07

2/10/2023 02:33,22.23,60.00,1.07

2/10/2023 02:48,22.11,61.00,1.04

2/10/2023 03:03,22.17,60.00,1.07

2/10/2023 03:18,22.21,60.00,1.07

2/10/2023 03:33,22.23,60.00,1.07

2/10/2023 03:48,22.27,60.00,1.08

2/10/2023 04:03,22.27,60.00,1.08

2/10/2023 04:18,22.24,60.00,1.07

2/10/2023 04:33,22.20,60.00,1.07

2/10/2023 04:48,22.17,60.00,1.07

2/10/2023 05:03,22.13,60.00,1.07

2/10/2023 05:18,22.20,60.00,1.07

2/10/2023 05:33,22.08,61.00,1.04

2/10/2023 05:48,22.08,61.00,1.04

2/10/2023 06:03,22.20,60.00,1.07

2/10/2023 06:18,22.38,60.00,1.08

2/10/2023 06:33,22.41,60.00,1.08

2/10/2023 06:48,22.31,60.00,1.08

2/10/2023 07:03,22.31,61.00,1.05

2/10/2023 07:18,22.30,61.00,1.05

2/10/2023 07:33,22.28,61.00,1.05

2/10/2023 07:48,22.31,61.00,1.05

2/10/2023 08:03,22.20,61.00,1.04

2/10/2023 08:18,22.20,62.00,1.02

2/10/2023 08:33,22.31,61.00,1.05

2/10/2023 09:03,22.85,60.00,1.11

2/10/2023 09:18,22.89,60.00,1.12

2/10/2023 09:33,22.98,60.00,1.12

2/10/2023 09:48,23.26,59.00,1.17

2/10/2023 10:03,23.33,59.00,1.17

2/10/2023 10:18,23.32,59.00,1.17

2/10/2023 10:33,23.30,59.00,1.17

2/10/2023 10:48,23.01,61.00,1.10

2/10/2023 11:03,22.68,62.00,1.05

2/10/2023 11:18,22.64,62.00,1.04

2/10/2023 11:33,22.55,62.00,1.04

2/10/2023 11:48,22.61,62.00,1.04

2/10/2023 12:03,22.71,62.00,1.05

2/10/2023 12:18,22.80,61.00,1.08

2/10/2023 12:33,22.86,61.00,1.09

2/10/2023 13:03,22.99,61.00,1.09

2/10/2023 13:18,22.94,61.00,1.09

2/10/2023 13:33,23.03,61.00,1.10

2/10/2023 13:48,23.16,61.00,1.11

2/10/2023 14:03,23.17,61.00,1.11

2/10/2023 14:18,23.13,61.00,1.10

2/10/2023 14:33,23.07,61.00,1.10

2/10/2023 14:48,22.99,61.00,1.09

2/10/2023 15:03,23.01,61.00,1.10

2/10/2023 15:18,23.03,61.00,1.10

2/10/2023 15:33,23.01,61.00,1.10

2/10/2023 15:48,22.99,61.00,1.09

2/10/2023 16:03,22.98,61.00,1.09

2/10/2023 16:18,22.95,61.00,1.09

2/10/2023 16:33,22.91,61.00,1.09

2/10/2023 16:48,22.92,62.00,1.06

2/10/2023 17:03,22.79,62.00,1.05

2/10/2023 17:18,22.75,62.00,1.05

2/10/2023 17:33,22.80,62.00,1.05

2/10/2023 17:48,22.88,62.00,1.06

2/10/2023 18:03,22.82,62.00,1.06

2/10/2023 18:18,22.78,62.00,1.05

2/10/2023 18:33,22.78,62.00,1.05

2/10/2023 18:48,22.79,62.00,1.05

2/10/2023 19:03,22.58,66.00,0.93

2/10/2023 19:18,22.56,67.00,0.90

2/10/2023 19:33,22.51,67.00,0.90

2/10/2023 19:48,22.44,67.00,0.90

2/10/2023 20:03,22.45,67.00,0.90

2/10/2023 20:18,22.45,67.00,0.90

2/10/2023 20:33,22.52,66.00,0.93

2/10/2023 20:48,22.35,67.00,0.89

2/10/2023 23:03,21.79,67.00,0.86

2/10/2023 23:18,21.92,66.00,0.89

2/10/2023 23:33,21.89,66.00,0.89

2/10/2023 23:48,21.74,67.00,0.86

2/11/2023 00:03,21.74,67.00,0.86

2/11/2023 00:18,21.77,67.00,0.86

2/11/2023 00:33,21.76,67.00,0.86

2/11/2023 00:48,21.72,67.00,0.86

2/11/2023 01:03,21.76,66.00,0.89

2/11/2023 01:18,21.72,66.00,0.88

2/11/2023 01:33,21.66,67.00,0.85

2/11/2023 01:48,21.57,67.00,0.85

2/11/2023 02:03,21.46,67.00,0.84

2/11/2023 02:18,21.38,68.00,0.81

2/11/2023 02:33,21.26,68.00,0.81

2/11/2023 02:48,21.25,68.00,0.81

2/11/2023 03:03,21.29,67.00,0.84

2/11/2023 03:18,21.21,67.00,0.83

2/11/2023 03:33,21.16,67.00,0.83

2/11/2023 03:48,21.21,67.00,0.83

2/11/2023 04:03,21.16,67.00,0.83

2/11/2023 04:18,21.18,67.00,0.83

2/11/2023 04:33,21.05,67.00,0.82

2/11/2023 04:48,21.06,67.00,0.82

2/11/2023 05:03,21.06,67.00,0.82

2/11/2023 05:18,21.08,67.00,0.82

2/11/2023 05:33,21.02,68.00,0.80

2/11/2023 05:48,21.16,67.00,0.83

2/11/2023 06:03,21.14,67.00,0.83

2/11/2023 06:18,21.11,67.00,0.83

2/11/2023 06:33,21.11,67.00,0.83

2/11/2023 06:48,21.14,67.00,0.83

2/11/2023 07:03,21.12,67.00,0.83

2/11/2023 07:18,21.21,67.00,0.83

2/11/2023 07:33,21.18,67.00,0.83

2/11/2023 07:48,21.26,67.00,0.83

2/11/2023 08:03,21.33,67.00,0.84

2/11/2023 08:18,21.25,67.00,0.83

2/11/2023 08:33,21.28,67.00,0.83

2/11/2023 08:48,21.28,67.00,0.83

2/11/2023 09:03,21.45,67.00,0.84

2/11/2023 09:18,21.52,66.00,0.87

2/11/2023 09:33,22.00,66.00,0.90

2/11/2023 09:48,21.53,66.00,0.87

2/11/2023 10:03,21.52,66.00,0.87

2/11/2023 10:18,21.57,66.00,0.88

2/11/2023 10:33,21.80,65.00,0.91

2/11/2023 10:48,21.90,65.00,0.92

2/11/2023 11:03,21.96,65.00,0.92

2/11/2023 11:18,21.90,65.00,0.92

2/11/2023 11:33,21.92,65.00,0.92

2/11/2023 11:48,21.89,65.00,0.92

2/11/2023 12:03,21.86,66.00,0.89

2/11/2023 12:18,21.86,66.00,0.89

2/11/2023 12:33,21.76,66.00,0.89

2/11/2023 12:48,21.74,66.00,0.88

2/11/2023 15:03,22.01,64.00,0.95

2/11/2023 15:18,22.08,64.00,0.96

2/11/2023 15:33,22.04,64.00,0.95

2/11/2023 15:48,22.04,64.00,0.95

2/11/2023 16:03,21.96,64.00,0.95

2/11/2023 16:18,21.92,64.00,0.95

2/11/2023 16:33,21.90,64.00,0.95

2/11/2023 16:48,21.86,64.00,0.94

2/11/2023 17:03,21.79,64.00,0.94

2/11/2023 17:18,21.74,64.00,0.94

2/11/2023 17:33,21.72,64.00,0.94

2/11/2023 17:48,21.73,64.00,0.94

2/11/2023 18:03,21.69,64.00,0.93

2/11/2023 18:18,21.66,64.00,0.93

2/11/2023 18:33,21.69,64.00,0.93

2/11/2023 18:48,21.67,64.00,0.93

2/11/2023 19:03,21.69,64.00,0.93

2/11/2023 19:18,21.63,64.00,0.93

2/11/2023 19:33,21.59,64.00,0.93

2/11/2023 19:48,21.50,64.00,0.92

2/11/2023 20:03,21.49,64.00,0.92

2/11/2023 20:18,21.45,64.00,0.92

2/11/2023 20:33,21.38,64.00,0.92

